Year,Month,WeekNumber,CalendarDate,WeekStartDate,WeekEndDate
2022,July,30,27/07/2022,25/07/2022,31/07/2022
2022,July,30,28/07/2022,25/07/2022,31/07/2022
2022,July,30,29/07/2022,25/07/2022,31/07/2022
2022,July,30,30/07/2022,25/07/2022,31/07/2022
2022,July,30,31/07/2022,25/07/2022,31/07/2022
2022,August,31,1/08/2022,1/08/2022,7/08/2022
2022,August,31,2/08/2022,1/08/2022,7/08/2022
2022,August,31,3/08/2022,1/08/2022,7/08/2022
2022,August,31,4/08/2022,1/08/2022,7/08/2022
2022,August,31,5/08/2022,1/08/2022,7/08/2022
2022,August,31,6/08/2022,1/08/2022,7/08/2022
2022,August,31,7/08/2022,1/08/2022,7/08/2022
2022,August,32,8/08/2022,8/08/2022,14/08/2022
2022,August,32,9/08/2022,8/08/2022,14/08/2022
2022,August,32,10/08/2022,8/08/2022,14/08/2022
2022,August,32,11/08/2022,8/08/2022,14/08/2022
2022,August,32,12/08/2022,8/08/2022,14/08/2022
2022,August,32,13/08/2022,8/08/2022,14/08/2022
2022,August,32,14/08/2022,8/08/2022,14/08/2022
2022,August,33,15/08/2022,15/08/2022,21/08/2022
2022,August,33,16/08/2022,15/08/2022,21/08/2022
2022,August,33,17/08/2022,15/08/2022,21/08/2022
2022,August,33,18/08/2022,15/08/2022,21/08/2022
2022,August,33,19/08/2022,15/08/2022,21/08/2022
2022,August,33,20/08/2022,15/08/2022,21/08/2022
2022,August,33,21/08/2022,15/08/2022,21/08/2022
2022,August,34,22/08/2022,22/08/2022,28/08/2022
2022,August,34,23/08/2022,22/08/2022,28/08/2022
2022,August,34,24/08/2022,22/08/2022,28/08/2022
2022,August,34,25/08/2022,22/08/2022,28/08/2022
2022,August,34,26/08/2022,22/08/2022,28/08/2022
2022,August,34,27/08/2022,22/08/2022,28/08/2022
2022,August,34,28/08/2022,22/08/2022,28/08/2022
2022,August,35,29/08/2022,29/08/2022,4/09/2022
2022,August,35,30/08/2022,29/08/2022,4/09/2022
2022,August,35,31/08/2022,29/08/2022,4/09/2022
2022,August,35,1/09/2022,29/08/2022,4/09/2022
2022,August,35,2/09/2022,29/08/2022,4/09/2022
2022,August,35,3/09/2022,29/08/2022,4/09/2022
2022,August,35,4/09/2022,29/08/2022,4/09/2022
2022,September,36,5/09/2022,5/09/2022,11/09/2022
2022,September,36,6/09/2022,5/09/2022,11/09/2022
2022,September,36,7/09/2022,5/09/2022,11/09/2022
2022,September,36,8/09/2022,5/09/2022,11/09/2022
2022,September,36,9/09/2022,5/09/2022,11/09/2022
2022,September,36,10/09/2022,5/09/2022,11/09/2022
2022,September,36,11/09/2022,5/09/2022,11/09/2022
2022,September,37,12/09/2022,12/09/2022,18/09/2022
2022,September,37,13/09/2022,12/09/2022,18/09/2022
2022,September,37,14/09/2022,12/09/2022,18/09/2022
2022,September,37,15/09/2022,12/09/2022,18/09/2022
2022,September,37,16/09/2022,12/09/2022,18/09/2022
2022,September,37,17/09/2022,12/09/2022,18/09/2022
2022,September,37,18/09/2022,12/09/2022,18/09/2022
2022,September,38,19/09/2022,19/09/2022,25/09/2022
2022,September,38,20/09/2022,19/09/2022,25/09/2022
2022,September,38,21/09/2022,19/09/2022,25/09/2022
2022,September,38,22/09/2022,19/09/2022,25/09/2022
2022,September,38,23/09/2022,19/09/2022,25/09/2022
2022,September,38,24/09/2022,19/09/2022,25/09/2022
2022,September,38,25/09/2022,19/09/2022,25/09/2022
2022,September,39,26/09/2022,26/09/2022,2/10/2022
2022,September,39,27/09/2022,26/09/2022,2/10/2022
2022,September,39,28/09/2022,26/09/2022,2/10/2022
2022,September,39,29/09/2022,26/09/2022,2/10/2022
2022,September,39,30/09/2022,26/09/2022,2/10/2022
2022,September,39,1/10/2022,26/09/2022,2/10/2022
2022,September,39,2/10/2022,26/09/2022,2/10/2022
2022,October,40,3/10/2022,3/10/2022,9/10/2022
2022,October,40,4/10/2022,3/10/2022,9/10/2022
2022,October,40,5/10/2022,3/10/2022,9/10/2022
2022,October,40,6/10/2022,3/10/2022,9/10/2022
2022,October,40,7/10/2022,3/10/2022,9/10/2022
2022,October,40,8/10/2022,3/10/2022,9/10/2022
2022,October,40,9/10/2022,3/10/2022,9/10/2022
2022,October,41,10/10/2022,10/10/2022,16/10/2022
2022,October,41,11/10/2022,10/10/2022,16/10/2022
2022,October,41,12/10/2022,10/10/2022,16/10/2022
2022,October,41,13/10/2022,10/10/2022,16/10/2022
2022,October,41,14/10/2022,10/10/2022,16/10/2022
2022,October,41,15/10/2022,10/10/2022,16/10/2022
2022,October,41,16/10/2022,10/10/2022,16/10/2022
2022,October,42,17/10/2022,17/10/2022,23/10/2022
2022,October,42,18/10/2022,17/10/2022,23/10/2022
2022,October,42,19/10/2022,17/10/2022,23/10/2022
2022,October,42,20/10/2022,17/10/2022,23/10/2022
2022,October,42,21/10/2022,17/10/2022,23/10/2022
2022,October,42,22/10/2022,17/10/2022,23/10/2022
2022,October,42,23/10/2022,17/10/2022,23/10/2022
2022,October,43,24/10/2022,24/10/2022,30/10/2022
2022,October,43,25/10/2022,24/10/2022,30/10/2022
2022,October,43,26/10/2022,24/10/2022,30/10/2022
2022,October,43,27/10/2022,24/10/2022,30/10/2022
2022,October,43,28/10/2022,24/10/2022,30/10/2022
2022,October,43,29/10/2022,24/10/2022,30/10/2022
2022,October,43,30/10/2022,24/10/2022,30/10/2022
2022,November,44,31/10/2022,31/10/2022,6/11/2022
2022,November,44,1/11/2022,31/10/2022,6/11/2022
2022,November,44,2/11/2022,31/10/2022,6/11/2022
2022,November,44,3/11/2022,31/10/2022,6/11/2022
2022,November,44,4/11/2022,31/10/2022,6/11/2022
2022,November,44,5/11/2022,31/10/2022,6/11/2022
2022,November,44,6/11/2022,31/10/2022,6/11/2022
2022,November,45,7/11/2022,7/11/2022,13/11/2022
2022,November,45,8/11/2022,7/11/2022,13/11/2022
2022,November,45,9/11/2022,7/11/2022,13/11/2022
2022,November,45,10/11/2022,7/11/2022,13/11/2022
2022,November,45,11/11/2022,7/11/2022,13/11/2022
2022,November,45,12/11/2022,7/11/2022,13/11/2022
2022,November,45,13/11/2022,7/11/2022,13/11/2022
2022,November,46,14/11/2022,14/11/2022,20/11/2022
2022,November,46,15/11/2022,14/11/2022,20/11/2022
2022,November,46,16/11/2022,14/11/2022,20/11/2022
2022,November,46,17/11/2022,14/11/2022,20/11/2022
2022,November,46,18/11/2022,14/11/2022,20/11/2022
2022,November,46,19/11/2022,14/11/2022,20/11/2022
2022,November,46,20/11/2022,14/11/2022,20/11/2022
2022,November,47,21/11/2022,21/11/2022,27/11/2022
2022,November,47,22/11/2022,21/11/2022,27/11/2022
2022,November,47,23/11/2022,21/11/2022,27/11/2022
2022,November,47,24/11/2022,21/11/2022,27/11/2022
2022,November,47,25/11/2022,21/11/2022,27/11/2022
2022,November,47,26/11/2022,21/11/2022,27/11/2022
2022,November,47,27/11/2022,21/11/2022,27/11/2022
2022,December,48,28/11/2022,28/11/2022,4/12/2022
2022,December,48,29/11/2022,28/11/2022,4/12/2022
2022,December,48,30/11/2022,28/11/2022,4/12/2022
2022,December,48,1/12/2022,28/11/2022,4/12/2022
2022,December,48,2/12/2022,28/11/2022,4/12/2022
2022,December,48,3/12/2022,28/11/2022,4/12/2022
2022,December,48,4/12/2022,28/11/2022,4/12/2022
2022,December,49,5/12/2022,5/12/2022,11/12/2022
2022,December,49,6/12/2022,5/12/2022,11/12/2022
2022,December,49,7/12/2022,5/12/2022,11/12/2022
2022,December,49,8/12/2022,5/12/2022,11/12/2022
2022,December,49,9/12/2022,5/12/2022,11/12/2022
2022,December,49,10/12/2022,5/12/2022,11/12/2022
2022,December,49,11/12/2022,5/12/2022,11/12/2022
2022,December,50,12/12/2022,12/12/2022,18/12/2022
2022,December,50,13/12/2022,12/12/2022,18/12/2022
2022,December,50,14/12/2022,12/12/2022,18/12/2022
2022,December,50,15/12/2022,12/12/2022,18/12/2022
2022,December,50,16/12/2022,12/12/2022,18/12/2022
2022,December,50,17/12/2022,12/12/2022,18/12/2022
2022,December,50,18/12/2022,12/12/2022,18/12/2022
2022,December,51,19/12/2022,19/12/2022,25/12/2022
2022,December,51,20/12/2022,19/12/2022,25/12/2022
2022,December,51,21/12/2022,19/12/2022,25/12/2022
2022,December,51,22/12/2022,19/12/2022,25/12/2022
2022,December,51,23/12/2022,19/12/2022,25/12/2022
2022,December,51,24/12/2022,19/12/2022,25/12/2022
2022,December,51,25/12/2022,19/12/2022,25/12/2022
2022,December,52,26/12/2022,26/12/2022,1/01/2023
2022,December,52,27/12/2022,26/12/2022,1/01/2023
2022,December,52,28/12/2022,26/12/2022,1/01/2023
2022,December,52,29/12/2022,26/12/2022,1/01/2023
2022,December,52,30/12/2022,26/12/2022,1/01/2023
2022,December,52,31/12/2022,26/12/2022,1/01/2023
2022,December,52,1/01/2023,26/12/2022,1/01/2023
2023,January,1,2/01/2023,2/01/2023,8/01/2023
2023,January,1,3/01/2023,2/01/2023,8/01/2023
2023,January,1,4/01/2023,2/01/2023,8/01/2023
2023,January,1,5/01/2023,2/01/2023,8/01/2023
2023,January,1,6/01/2023,2/01/2023,8/01/2023
2023,January,1,7/01/2023,2/01/2023,8/01/2023
2023,January,1,8/01/2023,2/01/2023,8/01/2023
2023,January,2,9/01/2023,9/01/2023,15/01/2023
2023,January,2,10/01/2023,9/01/2023,15/01/2023
2023,January,2,11/01/2023,9/01/2023,15/01/2023
2023,January,2,12/01/2023,9/01/2023,15/01/2023
2023,January,2,13/01/2023,9/01/2023,15/01/2023
2023,January,2,14/01/2023,9/01/2023,15/01/2023
2023,January,2,15/01/2023,9/01/2023,15/01/2023
2023,January,3,16/01/2023,16/01/2023,22/01/2023
2023,January,3,17/01/2023,16/01/2023,22/01/2023
2023,January,3,18/01/2023,16/01/2023,22/01/2023
2023,January,3,19/01/2023,16/01/2023,22/01/2023
2023,January,3,20/01/2023,16/01/2023,22/01/2023
2023,January,3,21/01/2023,16/01/2023,22/01/2023
2023,January,3,22/01/2023,16/01/2023,22/01/2023
2023,January,4,23/01/2023,23/01/2023,29/01/2023
2023,January,4,24/01/2023,23/01/2023,29/01/2023
2023,January,4,25/01/2023,23/01/2023,29/01/2023
2023,January,4,26/01/2023,23/01/2023,29/01/2023
2023,January,4,27/01/2023,23/01/2023,29/01/2023
2023,January,4,28/01/2023,23/01/2023,29/01/2023
2023,January,4,29/01/2023,23/01/2023,29/01/2023
2023,February,5,30/01/2023,30/01/2023,5/02/2023
2023,February,5,31/01/2023,30/01/2023,5/02/2023
2023,February,5,1/02/2023,30/01/2023,5/02/2023
2023,February,5,2/02/2023,30/01/2023,5/02/2023
2023,February,5,3/02/2023,30/01/2023,5/02/2023
2023,February,5,4/02/2023,30/01/2023,5/02/2023
2023,February,5,5/02/2023,30/01/2023,5/02/2023
2023,February,6,6/02/2023,6/02/2023,12/02/2023
2023,February,6,7/02/2023,6/02/2023,12/02/2023
2023,February,6,8/02/2023,6/02/2023,12/02/2023
2023,February,6,9/02/2023,6/02/2023,12/02/2023
2023,February,6,10/02/2023,6/02/2023,12/02/2023
2023,February,6,11/02/2023,6/02/2023,12/02/2023
2023,February,6,12/02/2023,6/02/2023,12/02/2023
2023,February,7,13/02/2023,13/02/2023,19/02/2023
2023,February,7,14/02/2023,13/02/2023,19/02/2023
2023,February,7,15/02/2023,13/02/2023,19/02/2023
2023,February,7,16/02/2023,13/02/2023,19/02/2023
2023,February,7,17/02/2023,13/02/2023,19/02/2023
2023,February,7,18/02/2023,13/02/2023,19/02/2023
2023,February,7,19/02/2023,13/02/2023,19/02/2023
2023,February,8,20/02/2023,20/02/2023,26/02/2023
2023,February,8,21/02/2023,20/02/2023,26/02/2023
2023,February,8,22/02/2023,20/02/2023,26/02/2023
2023,February,8,23/02/2023,20/02/2023,26/02/2023
2023,February,8,24/02/2023,20/02/2023,26/02/2023
2023,February,8,25/02/2023,20/02/2023,26/02/2023
2023,February,8,26/02/2023,20/02/2023,26/02/2023
2023,February,9,27/02/2023,27/02/2023,5/03/2023
2023,February,9,28/02/2023,27/02/2023,5/03/2023
2023,February,9,1/03/2023,27/02/2023,5/03/2023
2023,February,9,2/03/2023,27/02/2023,5/03/2023
2023,February,9,3/03/2023,27/02/2023,5/03/2023
2023,February,9,4/03/2023,27/02/2023,5/03/2023
2023,February,9,5/03/2023,27/02/2023,5/03/2023
2023,March,10,6/03/2023,6/03/2023,12/03/2023
2023,March,10,7/03/2023,6/03/2023,12/03/2023
2023,March,10,8/03/2023,6/03/2023,12/03/2023
2023,March,10,9/03/2023,6/03/2023,12/03/2023
2023,March,10,10/03/2023,6/03/2023,12/03/2023
2023,March,10,11/03/2023,6/03/2023,12/03/2023
2023,March,10,12/03/2023,6/03/2023,12/03/2023
2023,March,11,13/03/2023,13/03/2023,19/03/2023
2023,March,11,14/03/2023,13/03/2023,19/03/2023
2023,March,11,15/03/2023,13/03/2023,19/03/2023
2023,March,11,16/03/2023,13/03/2023,19/03/2023
2023,March,11,17/03/2023,13/03/2023,19/03/2023
2023,March,11,18/03/2023,13/03/2023,19/03/2023
2023,March,11,19/03/2023,13/03/2023,19/03/2023
2023,March,12,20/03/2023,20/03/2023,26/03/2023
2023,March,12,21/03/2023,20/03/2023,26/03/2023
2023,March,12,22/03/2023,20/03/2023,26/03/2023
2023,March,12,23/03/2023,20/03/2023,26/03/2023
2023,March,12,24/03/2023,20/03/2023,26/03/2023
2023,March,12,25/03/2023,20/03/2023,26/03/2023
2023,March,12,26/03/2023,20/03/2023,26/03/2023
2023,March,13,27/03/2023,27/03/2023,2/04/2023
2023,March,13,28/03/2023,27/03/2023,2/04/2023
2023,March,13,29/03/2023,27/03/2023,2/04/2023
2023,March,13,30/03/2023,27/03/2023,2/04/2023
2023,March,13,31/03/2023,27/03/2023,2/04/2023
2023,March,13,1/04/2023,27/03/2023,2/04/2023
2023,March,13,2/04/2023,27/03/2023,2/04/2023
2023,April,14,3/04/2023,3/04/2023,9/04/2023
2023,April,14,4/04/2023,3/04/2023,9/04/2023
2023,April,14,5/04/2023,3/04/2023,9/04/2023
2023,April,14,6/04/2023,3/04/2023,9/04/2023
2023,April,14,7/04/2023,3/04/2023,9/04/2023
2023,April,14,8/04/2023,3/04/2023,9/04/2023
2023,April,14,9/04/2023,3/04/2023,9/04/2023
2023,April,15,10/04/2023,10/04/2023,16/04/2023
2023,April,15,11/04/2023,10/04/2023,16/04/2023
2023,April,15,12/04/2023,10/04/2023,16/04/2023
2023,April,15,13/04/2023,10/04/2023,16/04/2023
2023,April,15,14/04/2023,10/04/2023,16/04/2023
2023,April,15,15/04/2023,10/04/2023,16/04/2023
2023,April,15,16/04/2023,10/04/2023,16/04/2023
2023,April,16,17/04/2023,17/04/2023,23/04/2023
2023,April,16,18/04/2023,17/04/2023,23/04/2023
2023,April,16,19/04/2023,17/04/2023,23/04/2023
2023,April,16,20/04/2023,17/04/2023,23/04/2023
2023,April,16,21/04/2023,17/04/2023,23/04/2023
2023,April,16,22/04/2023,17/04/2023,23/04/2023
2023,April,16,23/04/2023,17/04/2023,23/04/2023
2023,April,17,24/04/2023,24/04/2023,30/04/2023
2023,April,17,25/04/2023,24/04/2023,30/04/2023
2023,April,17,26/04/2023,24/04/2023,30/04/2023
2023,April,17,27/04/2023,24/04/2023,30/04/2023
2023,April,17,28/04/2023,24/04/2023,30/04/2023
2023,April,17,29/04/2023,24/04/2023,30/04/2023
2023,April,17,30/04/2023,24/04/2023,30/04/2023
2023,May,18,1/05/2023,1/05/2023,7/05/2023
2023,May,18,2/05/2023,1/05/2023,7/05/2023
2023,May,18,3/05/2023,1/05/2023,7/05/2023
2023,May,18,4/05/2023,1/05/2023,7/05/2023
2023,May,18,5/05/2023,1/05/2023,7/05/2023
2023,May,18,6/05/2023,1/05/2023,7/05/2023
2023,May,18,7/05/2023,1/05/2023,7/05/2023
2023,May,19,8/05/2023,8/05/2023,14/05/2023
2023,May,19,9/05/2023,8/05/2023,14/05/2023
2023,May,19,10/05/2023,8/05/2023,14/05/2023
2023,May,19,11/05/2023,8/05/2023,14/05/2023
2023,May,19,12/05/2023,8/05/2023,14/05/2023
2023,May,19,13/05/2023,8/05/2023,14/05/2023
2023,May,19,14/05/2023,8/05/2023,14/05/2023
2023,May,20,15/05/2023,15/05/2023,21/05/2023
2023,May,20,16/05/2023,15/05/2023,21/05/2023
2023,May,20,17/05/2023,15/05/2023,21/05/2023
2023,May,20,18/05/2023,15/05/2023,21/05/2023
2023,May,20,19/05/2023,15/05/2023,21/05/2023
2023,May,20,20/05/2023,15/05/2023,21/05/2023
2023,May,20,21/05/2023,15/05/2023,21/05/2023
2023,May,21,22/05/2023,22/05/2023,28/05/2023
2023,May,21,23/05/2023,22/05/2023,28/05/2023
2023,May,21,24/05/2023,22/05/2023,28/05/2023
2023,May,21,25/05/2023,22/05/2023,28/05/2023
2023,May,21,26/05/2023,22/05/2023,28/05/2023
2023,May,21,27/05/2023,22/05/2023,28/05/2023
2023,May,21,28/05/2023,22/05/2023,28/05/2023
2023,June,22,29/05/2023,29/05/2023,4/06/2023
2023,June,22,30/05/2023,29/05/2023,4/06/2023
2023,June,22,31/05/2023,29/05/2023,4/06/2023
2023,June,22,1/06/2023,29/05/2023,4/06/2023
2023,June,22,2/06/2023,29/05/2023,4/06/2023
2023,June,22,3/06/2023,29/05/2023,4/06/2023
2023,June,22,4/06/2023,29/05/2023,4/06/2023
2023,June,23,5/06/2023,5/06/2023,11/06/2023
2023,June,23,6/06/2023,5/06/2023,11/06/2023
2023,June,23,7/06/2023,5/06/2023,11/06/2023
2023,June,23,8/06/2023,5/06/2023,11/06/2023
2023,June,23,9/06/2023,5/06/2023,11/06/2023
2023,June,23,10/06/2023,5/06/2023,11/06/2023
2023,June,23,11/06/2023,5/06/2023,11/06/2023
2023,June,24,12/06/2023,12/06/2023,18/06/2023
2023,June,24,13/06/2023,12/06/2023,18/06/2023
2023,June,24,14/06/2023,12/06/2023,18/06/2023
2023,June,24,15/06/2023,12/06/2023,18/06/2023
2023,June,24,16/06/2023,12/06/2023,18/06/2023
2023,June,24,17/06/2023,12/06/2023,18/06/2023
2023,June,24,18/06/2023,12/06/2023,18/06/2023
2023,June,25,19/06/2023,19/06/2023,25/06/2023
2023,June,25,20/06/2023,19/06/2023,25/06/2023
2023,June,25,21/06/2023,19/06/2023,25/06/2023
2023,June,25,22/06/2023,19/06/2023,25/06/2023
2023,June,25,23/06/2023,19/06/2023,25/06/2023
2023,June,25,24/06/2023,19/06/2023,25/06/2023
2023,June,25,25/06/2023,19/06/2023,25/06/2023
2023,June,26,26/06/2023,26/06/2023,2/07/2023
2023,June,26,27/06/2023,26/06/2023,2/07/2023
2023,June,26,28/06/2023,26/06/2023,2/07/2023
2023,June,26,29/06/2023,26/06/2023,2/07/2023
2023,June,26,30/06/2023,26/06/2023,2/07/2023
2023,June,26,1/07/2023,26/06/2023,2/07/2023
2023,June,26,2/07/2023,26/06/2023,2/07/2023
2023,July,27,3/07/2023,3/07/2023,9/07/2023
2023,July,27,4/07/2023,3/07/2023,9/07/2023
2023,July,27,5/07/2023,3/07/2023,9/07/2023
2023,July,27,6/07/2023,3/07/2023,9/07/2023
2023,July,27,7/07/2023,3/07/2023,9/07/2023
2023,July,27,8/07/2023,3/07/2023,9/07/2023
2023,July,27,9/07/2023,3/07/2023,9/07/2023
2023,July,28,10/07/2023,10/07/2023,16/07/2023
2023,July,28,11/07/2023,10/07/2023,16/07/2023
2023,July,28,12/07/2023,10/07/2023,16/07/2023
2023,July,28,13/07/2023,10/07/2023,16/07/2023
2023,July,28,14/07/2023,10/07/2023,16/07/2023
2023,July,28,15/07/2023,10/07/2023,16/07/2023
2023,July,28,16/07/2023,10/07/2023,16/07/2023
2023,July,29,17/07/2023,17/07/2023,23/07/2023
2023,July,29,18/07/2023,17/07/2023,23/07/2023
2023,July,29,19/07/2023,17/07/2023,23/07/2023
2023,July,29,20/07/2023,17/07/2023,23/07/2023
2023,July,29,21/07/2023,17/07/2023,23/07/2023
2023,July,29,22/07/2023,17/07/2023,23/07/2023
2023,July,29,23/07/2023,17/07/2023,23/07/2023
2023,July,30,24/07/2023,24/07/2023,30/07/2023
2023,July,30,25/07/2023,24/07/2023,30/07/2023
2023,July,30,26/07/2023,24/07/2023,30/07/2023
2023,July,30,27/07/2023,24/07/2023,30/07/2023
2023,July,30,28/07/2023,24/07/2023,30/07/2023
2023,July,30,29/07/2023,24/07/2023,30/07/2023
2023,July,30,30/07/2023,24/07/2023,30/07/2023
2023,July,31,31/07/2023,31/07/2023,6/08/2023
2023,July,31,1/08/2023,31/07/2023,6/08/2023
2023,July,31,2/08/2023,31/07/2023,6/08/2023
2023,July,31,3/08/2023,31/07/2023,6/08/2023
2023,July,31,4/08/2023,31/07/2023,6/08/2023
2023,July,31,5/08/2023,31/07/2023,6/08/2023
2023,July,31,6/08/2023,31/07/2023,6/08/2023
2023,August,32,7/08/2023,7/08/2023,13/08/2023
2023,August,32,8/08/2023,7/08/2023,13/08/2023
2023,August,32,9/08/2023,7/08/2023,13/08/2023
2023,August,32,10/08/2023,7/08/2023,13/08/2023
2023,August,32,11/08/2023,7/08/2023,13/08/2023
2023,August,32,12/08/2023,7/08/2023,13/08/2023
2023,August,32,13/08/2023,7/08/2023,13/08/2023
2023,August,33,14/08/2023,14/08/2023,20/08/2023
2023,August,33,15/08/2023,14/08/2023,20/08/2023
2023,August,33,16/08/2023,14/08/2023,20/08/2023
2023,August,33,17/08/2023,14/08/2023,20/08/2023
2023,August,33,18/08/2023,14/08/2023,20/08/2023
2023,August,33,19/08/2023,14/08/2023,20/08/2023
2023,August,33,20/08/2023,14/08/2023,20/08/2023
2023,August,34,21/08/2023,21/08/2023,27/08/2023
2023,August,34,22/08/2023,21/08/2023,27/08/2023
2023,August,34,23/08/2023,21/08/2023,27/08/2023
2023,August,34,24/08/2023,21/08/2023,27/08/2023
2023,August,34,25/08/2023,21/08/2023,27/08/2023
2023,August,34,26/08/2023,21/08/2023,27/08/2023
2023,August,34,27/08/2023,21/08/2023,27/08/2023
2023,August,35,28/08/2023,28/08/2023,3/09/2023
2023,August,35,29/08/2023,28/08/2023,3/09/2023
2023,August,35,30/08/2023,28/08/2023,3/09/2023
2023,August,35,31/08/2023,28/08/2023,3/09/2023
2023,August,35,1/09/2023,28/08/2023,3/09/2023
2023,August,35,2/09/2023,28/08/2023,3/09/2023
2023,August,35,3/09/2023,28/08/2023,3/09/2023
2023,August,36,4/09/2023,4/09/2023,10/09/2023
2023,August,36,5/09/2023,4/09/2023,10/09/2023
2023,August,36,6/09/2023,4/09/2023,10/09/2023
2023,August,36,7/09/2023,4/09/2023,10/09/2023
2023,August,36,8/09/2023,4/09/2023,10/09/2023
2023,August,36,9/09/2023,4/09/2023,10/09/2023
2023,August,36,10/09/2023,4/09/2023,10/09/2023
2023,September,37,11/09/2023,11/09/2023,17/09/2023
2023,September,37,12/09/2023,11/09/2023,17/09/2023
2023,September,37,13/09/2023,11/09/2023,17/09/2023
2023,September,37,14/09/2023,11/09/2023,17/09/2023
2023,September,37,15/09/2023,11/09/2023,17/09/2023
2023,September,37,16/09/2023,11/09/2023,17/09/2023
2023,September,37,17/09/2023,11/09/2023,17/09/2023
2023,September,38,18/09/2023,18/09/2023,24/09/2023
2023,September,38,19/09/2023,18/09/2023,24/09/2023
2023,September,38,20/09/2023,18/09/2023,24/09/2023
2023,September,38,21/09/2023,18/09/2023,24/09/2023
2023,September,38,22/09/2023,18/09/2023,24/09/2023
2023,September,38,23/09/2023,18/09/2023,24/09/2023
2023,September,38,24/09/2023,18/09/2023,24/09/2023
2023,September,39,25/09/2023,25/09/2023,1/10/2023
2023,September,39,26/09/2023,25/09/2023,1/10/2023
2023,September,39,27/09/2023,25/09/2023,1/10/2023
2023,September,39,28/09/2023,25/09/2023,1/10/2023
2023,September,39,29/09/2023,25/09/2023,1/10/2023
2023,September,39,30/09/2023,25/09/2023,1/10/2023
2023,September,39,1/10/2023,25/09/2023,1/10/2023
2023,September,40,2/10/2023,2/10/2023,8/10/2023
2023,September,40,3/10/2023,2/10/2023,8/10/2023
2023,September,40,4/10/2023,2/10/2023,8/10/2023
2023,September,40,5/10/2023,2/10/2023,8/10/2023
2023,September,40,6/10/2023,2/10/2023,8/10/2023
2023,September,40,7/10/2023,2/10/2023,8/10/2023
2023,September,40,8/10/2023,2/10/2023,8/10/2023
2023,October,41,9/10/2023,9/10/2023,15/10/2023
2023,October,41,10/10/2023,9/10/2023,15/10/2023
2023,October,41,11/10/2023,9/10/2023,15/10/2023
2023,October,41,12/10/2023,9/10/2023,15/10/2023
2023,October,41,13/10/2023,9/10/2023,15/10/2023
2023,October,41,14/10/2023,9/10/2023,15/10/2023
2023,October,41,15/10/2023,9/10/2023,15/10/2023
2023,October,42,16/10/2023,16/10/2023,22/10/2023
2023,October,42,17/10/2023,16/10/2023,22/10/2023
2023,October,42,18/10/2023,16/10/2023,22/10/2023
2023,October,42,19/10/2023,16/10/2023,22/10/2023
2023,October,42,20/10/2023,16/10/2023,22/10/2023
2023,October,42,21/10/2023,16/10/2023,22/10/2023
2023,October,42,22/10/2023,16/10/2023,22/10/2023
2023,October,43,23/10/2023,23/10/2023,29/10/2023
2023,October,43,24/10/2023,23/10/2023,29/10/2023
2023,October,43,25/10/2023,23/10/2023,29/10/2023
2023,October,43,26/10/2023,23/10/2023,29/10/2023
2023,October,43,27/10/2023,23/10/2023,29/10/2023
2023,October,43,28/10/2023,23/10/2023,29/10/2023
2023,October,43,29/10/2023,23/10/2023,29/10/2023
2023,October,44,30/10/2023,30/10/2023,5/11/2023
2023,October,44,31/10/2023,30/10/2023,5/11/2023
2023,October,44,1/11/2023,30/10/2023,5/11/2023
2023,October,44,2/11/2023,30/10/2023,5/11/2023
2023,October,44,3/11/2023,30/10/2023,5/11/2023
2023,October,44,4/11/2023,30/10/2023,5/11/2023
2023,October,44,5/11/2023,30/10/2023,5/11/2023
2023,November,45,6/11/2023,6/11/2023,12/11/2023
2023,November,45,7/11/2023,6/11/2023,12/11/2023
2023,November,45,8/11/2023,6/11/2023,12/11/2023
2023,November,45,9/11/2023,6/11/2023,12/11/2023
2023,November,45,10/11/2023,6/11/2023,12/11/2023
2023,November,45,11/11/2023,6/11/2023,12/11/2023
2023,November,45,12/11/2023,6/11/2023,12/11/2023
2023,November,46,13/11/2023,13/11/2023,19/11/2023
2023,November,46,14/11/2023,13/11/2023,19/11/2023
2023,November,46,15/11/2023,13/11/2023,19/11/2023
2023,November,46,16/11/2023,13/11/2023,19/11/2023
2023,November,46,17/11/2023,13/11/2023,19/11/2023
2023,November,46,18/11/2023,13/11/2023,19/11/2023
2023,November,46,19/11/2023,13/11/2023,19/11/2023
2023,November,47,20/11/2023,20/11/2023,26/11/2023
2023,November,47,21/11/2023,20/11/2023,26/11/2023
2023,November,47,22/11/2023,20/11/2023,26/11/2023
2023,November,47,23/11/2023,20/11/2023,26/11/2023
2023,November,47,24/11/2023,20/11/2023,26/11/2023
2023,November,47,25/11/2023,20/11/2023,26/11/2023
2023,November,47,26/11/2023,20/11/2023,26/11/2023
2023,November,48,27/11/2023,27/11/2023,3/12/2023
2023,November,48,28/11/2023,27/11/2023,3/12/2023
2023,November,48,29/11/2023,27/11/2023,3/12/2023
2023,November,48,30/11/2023,27/11/2023,3/12/2023
2023,November,48,1/12/2023,27/11/2023,3/12/2023
2023,November,48,2/12/2023,27/11/2023,3/12/2023
2023,November,48,3/12/2023,27/11/2023,3/12/2023
2023,December,49,4/12/2023,4/12/2023,10/12/2023
2023,December,49,5/12/2023,4/12/2023,10/12/2023
2023,December,49,6/12/2023,4/12/2023,10/12/2023
